179	0.000
180	0.000
181	0.000
182	0.000
183	0.000
184	0.000
185	0.003
186	0.000
187	0.000
188	0.000
189	0.000
190	0.000
191	0.000
192	1.815
193	0.000
194	1.251
195	0.000
196	0.000
197	0.000
198	0.000
199	0.000
200	0.000
201	0.000
202	0.000
203	0.000
204	0.000
205	0.000
206	0.000
207	0.000
208	0.000
209	0.000
210	0.000
211	0.000
212	0.000
213	0.000
214	0.000
215	0.000
216	0.000
217	0.156
218	0.000
219	0.000
220	0.000
221	0.000
222	0.075
223	0.006
224	0.000
225	0.000
226	0.000
227	0.000
228	1.249
229	0.000
230	0.000
231	0.000
232	0.000
233	0.000
234	0.000
235	0.000
236	0.618
237	1.269
238	0.000
239	0.000
240	0.000
241	0.000
242	0.000
243	0.630
244	1.586
245	1.306
246	1.115
247	3.194
248	3.348
249	2.174
250	2.468
251	3.394
252	1.154
253	2.117
254	3.551
255	0.002
256	0.000
257	0.000
258	0.000
259	0.000
260	0.000
261	0.006
262	0.000
263	0.003
264	0.000
265	0.004
266	0.000
267	0.000
268	1.299
269	0.000
270	0.333
271	0.090
272	0.000
273	0.000
274	0.669
275	0.000
276	0.001
277	0.430
278	0.000
279	0.000
280	0.000
281	0.312
282	0.654
283	0.000
284	0.000
285	0.147
286	0.000
287	0.000
288	0.528
289	0.794
290	3.515
291	0.911
292	0.000
293	0.000
294	0.000
295	0.000
296	3.427
297	3.645
298	3.535
299	3.621
300	3.464
301	3.628
302	3.596
303	3.442
304	0.018
305	3.445
306	3.485
307	3.529
308	0.619
309	1.398
310	1.410
311	1.085
312	1.578
313	1.302
314	1.191
315	1.291
316	1.471
317	1.405
318	1.412
319	1.853
320	1.492
321	0.000
322	0.000
323	0.000
324	0.000
325	0.000
326	0.000
327	0.000
328	0.000
329	3.453
330	3.289
331	0.001
332	0.000
333	0.000
334	0.001
335	0.000
336	0.000
337	3.535
338	1.042
339	1.180
340	1.567
341	3.443
342	3.219
343	3.480
344	3.434
345	0.000
346	3.602
347	3.738
348	0.624
349	0.782
350	0.887
351	1.045
352	1.243
353	1.237
354	1.161
355	1.351
356	1.350
357	1.284
358	1.277
359	2.043
360	3.212
361	3.347
362	3.470
363	0.000
364	0.001
365	0.000
366	1.050
367	0.001
368	0.644
369	0.000
370	1.108
371	1.163
372	1.363
373	1.182
374	1.255
375	1.257
376	1.187
377	1.073
378	1.126
379	1.100
380	1.122
381	1.085
382	1.068
383	1.119
384	1.149
385	1.080
386	1.048
387	1.138
388	1.136
389	1.134
390	1.155
391	1.135
392	1.120
393	1.036
394	1.127
395	1.142
396	1.481
397	2.143
398	3.423
399	3.225
400	3.298
401	3.160
402	3.426
403	3.406
404	3.233
405	2.939
406	2.980
407	3.438
408	2.749
409	3.087
410	3.081
411	3.022
412	2.157
413	2.912
414	2.691
415	0.000
416	0.649
417	1.945
418	0.337
419	3.076
420	1.854
421	1.162
422	1.105
423	0.000
424	1.362
425	1.162
426	1.124
427	1.298
428	1.252
429	1.100
430	1.096
431	1.106
432	1.121
433	1.038
434	1.058
435	1.062
436	1.110
437	1.026
438	1.093
439	1.057
440	1.089
441	1.025
442	1.068
443	1.042
444	0.569
445	0.003
446	1.057
447	0.906
448	0.693
449	0.945
450	1.087
451	0.888
452	0.968
453	0.943
454	0.891
455	0.991
456	0.878
457	0.853
458	0.974
459	0.991
460	0.745
461	0.881
462	0.933
463	1.036
464	0.993
465	0.566
466	0.573
467	0.692
468	0.295
469	0.734
470	0.849
471	0.816
472	0.649
473	0.825
474	0.978
475	0.710
476	0.781
477	0.649
478	0.890
479	0.535
480	0.877
481	0.630
482	0.924
483	0.817
484	0.939
485	0.553
486	0.537
487	0.971
488	0.508
489	0.861
490	0.589
491	0.962
492	0.961
493	0.680
494	0.960
495	0.778
496	0.555
497	0.923
498	0.870
499	0.913
500	0.980
501	0.917
502	0.917
503	1.025
504	0.975
505	1.115
506	0.000
507	0.708
508	0.861
509	0.714
510	0.530
511	0.949
512	0.483
513	0.846
514	0.408
515	0.919
516	0.909
517	0.930
518	0.889
519	0.967
520	0.837
521	0.483
522	0.481
523	0.838
524	0.845
525	0.617
526	0.971
527	0.912
528	1.118
529	0.820
530	0.497
531	0.002
532	0.970
533	0.560
534	0.823
535	0.676
536	0.837
537	0.959
538	1.047
539	0.854
540	0.473
541	0.000
542	0.459
543	0.370
544	0.863
545	0.833
546	0.816
547	0.683
548	0.951
549	1.021
550	1.056
551	0.703
552	0.452
553	0.344
554	0.452
555	0.000
556	0.833
557	0.731
558	0.616
559	0.999
560	0.940
561	1.144
562	1.010
563	1.064
564	0.360
565	0.178
566	0.000
567	0.000
568	0.686
569	0.988
570	1.279
571	1.163
572	0.974
573	1.164
574	0.324
575	0.139
576	0.000
577	0.000
578	1.020
579	0.849
580	0.794
581	0.547
582	1.145
583	0.976
584	0.898
585	1.132
586	1.140
587	1.148
588	1.096
589	1.711
590	0.469
591	0.001
592	1.105
593	1.685
594	1.317
595	1.314
596	1.287
597	1.418
598	0.931
599	1.259
600	0.987
601	0.000
602	0.541
603	3.500
604	0.863
605	0.463
606	0.607
607	0.675
608	2.760
609	3.506
610	0.714
611	1.112
612	1.620
613	3.331
614	2.789
615	2.634
616	1.995
617	3.185
618	3.096
619	3.439
620	3.497
621	3.770
622	0.004
623	3.621
624	3.326
625	1.356
626	1.377
627	1.074
628	1.025
629	1.067
630	0.614
631	1.067
632	0.990
633	0.903
634	1.178
635	0.966
636	0.749
637	1.099
638	0.000
639	1.041
640	1.086
641	0.246
642	1.115
643	1.099
644	1.237
645	1.195
646	1.237
647	0.000
648	1.480
649	1.062
650	0.938
651	1.041
652	0.754
653	0.661
654	0.609
655	1.097
656	1.123
657	0.567
658	0.439
659	0.519
660	0.000
661	0.468
662	0.470
663	0.377
664	0.467
665	0.846
666	1.129
667	0.457
668	0.000
669	0.109
670	0.460
671	0.000
672	0.000
673	0.000
674	0.611
675	0.144
676	0.462
677	0.000
678	0.000
679	0.593
680	0.904
681	0.000
682	0.000
683	0.000
684	0.000
685	0.705
686	0.752
687	0.549
688	0.487
689	0.000
690	0.000
691	0.000
692	0.137
693	0.961
694	1.027
695	0.418
696	0.000
697	0.000
698	0.242
699	0.000
700	0.338
701	1.020
702	1.018
703	0.992
704	1.098
705	1.102
706	1.050
707	1.190
708	0.909
709	1.178
710	0.988
711	1.183
712	0.925
713	1.174
714	1.160
715	1.163
716	1.050
717	3.262
718	0.856
719	0.927
720	2.149
721	1.556
722	2.980
723	1.669
724	3.308
725	1.510
726	3.296
727	3.410
728	3.204
729	3.280
730	3.373
731	3.348
732	3.127
733	3.316
734	0.938
735	2.690
736	2.881
737	2.996
738	2.026
739	3.462
740	3.505
741	3.395
742	3.775
743	1.189
744	1.249
745	1.042
746	0.029
747	0.001
748	1.212
749	1.173
750	0.000
751	1.274
752	1.869
753	0.130
754	0.557
755	0.397
756	0.193
757	1.058
758	1.027
759	1.168
760	1.095
761	1.401
762	1.220
763	1.280
764	1.366
765	1.531
766	1.037
767	0.000
768	0.017
769	1.144
770	0.947
771	0.981
772	1.014
773	2.502
774	3.436
775	2.160
776	3.503
777	3.474
778	1.307
779	3.312
780	3.413
781	3.429
782	3.367
783	3.303
784	2.856
785	3.065
786	1.766
787	3.527
788	0.267
789	0.352
790	1.872
791	0.272
792	0.102
793	3.212
794	3.481
795	2.562
796	0.368
797	0.117
798	3.574
799	3.293
800	3.095
801	0.448
802	0.172
803	1.636
804	0.058
805	0.366
806	0.226
807	0.169
808	0.668
809	0.260
810	0.194
811	1.439
812	3.180
813	3.334
814	3.191
815	3.156
816	2.999
817	1.720
818	3.044
819	3.303
820	2.389
821	2.161
822	3.139
823	3.424
824	3.224
825	3.145
826	3.040
827	2.927
828	3.081
829	3.031
830	1.048
831	0.000
832	0.538
833	3.826
834	3.643
835	3.589
836	2.202
837	1.206
838	1.167
839	0.006
840	0.001
841	1.886
842	0.175
843	0.000
844	0.000
845	0.376
846	0.000
847	0.000
848	0.007
849	0.000
850	0.000
851	1.085
852	2.305
853	1.540
854	1.810
855	0.001
856	0.000
857	0.000
858	0.000
859	0.188
860	1.264
861	0.938
862	1.014
863	3.125
864	3.400
865	2.416
866	2.960
867	3.389
868	3.649
869	2.271
870	0.893
871	3.268
872	0.926
873	0.000
874	2.886
875	2.228
876	2.803
877	0.574
878	0.001
879	0.004
880	0.309
881	0.000
882	0.000
883	3.373
884	1.240
885	1.170
886	1.193
887	1.148
888	1.213
889	1.215
890	1.272
891	1.296
892	1.192
893	1.174
894	1.199
895	1.141
896	1.169
897	1.151
898	0.159
899	0.000
900	1.475
901	2.049
902	1.445
903	2.169
904	2.390
905	1.696
906	3.405
907	2.616
908	2.276
909	2.912
910	3.544
911	0.000
912	0.000
913	0.000
914	0.000
915	0.000
916	0.113
917	0.000
918	0.000
919	0.000
920	0.000
921	0.000
922	0.000
923	1.790
924	2.546
925	0.000
926	0.220
927	0.000
928	0.425
929	0.000
930	0.000
931	0.435
932	0.000
933	0.237
934	1.270
935	0.964
936	0.923
937	1.057
938	1.212
939	1.745
940	2.706
941	1.947
942	0.554
943	2.310
944	1.068
945	0.000
946	3.114
947	1.715
948	0.921
949	0.000
950	0.000
951	0.551
952	0.000
953	0.005
954	0.276
955	0.000
956	0.000
957	0.627
958	1.548
959	0.000
960	3.423
961	3.370
962	3.262
963	3.431
964	3.257
965	3.376
966	1.172
967	1.119
968	1.127
969	0.740
970	0.000
971	0.006
972	0.215
973	1.938
974	1.447
975	0.229
976	0.000
977	0.000
978	0.000
979	0.000
980	0.000
981	0.974
982	1.002
983	1.037
984	0.953
985	0.944
986	0.906
987	0.930
988	0.952
989	0.776
990	0.901
991	0.787
992	0.913
993	0.567
994	1.255
995	0.988
996	0.998
997	0.974
998	1.056
999	1.031
1000	1.007
1001	1.025
1002	1.153
1003	1.055
1004	0.996
1005	1.155
1006	1.056
1007	1.206
1008	1.110
1009	1.089
1010	1.070
1011	1.142
1012	1.427
1013	1.199
1014	1.419
1015	1.263
1016	1.109
1017	1.075
1018	1.104
1019	1.235
1020	0.000
1021	1.164
1022	1.154
1023	0.983
1024	3.274
1025	3.059
1026	0.464
1027	3.482
1028	3.504
1029	2.287
1030	3.598
1031	3.465
1032	2.085
1033	3.624
1034	0.000
1035	3.614
1036	1.674
1037	3.136
1038	3.226
1039	1.124
1040	0.780
1041	0.336
1042	2.647
1043	0.000
1044	0.000
1045	0.000
1046	0.000
1047	0.262
1048	0.768
1049	0.683
1050	1.526
1051	0.000
1052	0.000
1053	0.168
1054	0.000
1055	0.000
1056	0.000
1057	0.000
1058	0.000
1059	0.000
1060	0.000
1061	0.000
1062	1.583
1063	0.001
1064	0.000
1065	0.000
1066	0.000
1067	0.000
1068	2.295
1069	0.000
1070	0.000
1071	0.000
1072	0.000
1073	0.000
1074	0.000
1075	0.000
1076	0.001
1077	0.000
1078	0.001
1079	2.875
1080	0.998
1081	0.652
1082	0.757
1083	0.524
1084	0.366
1085	0.769
1086	0.923
1087	0.047
1088	2.655
1089	0.418
1090	2.080
1091	0.868
1092	2.967
1093	1.908
1094	0.723
1095	0.028
1096	1.136
1097	1.208
1098	0.671
1099	1.327
1100	0.679
1101	0.000
1102	0.279
1103	0.061
1104	0.146
1105	1.352
1106	0.143
1107	0.199
1108	0.000
1109	0.105
1110	0.247
1111	1.173
1112	1.700
1113	1.690
1114	0.719
1115	1.935
1116	1.301
1117	0.658
1118	1.056
1119	0.000
1120	0.049
1121	0.071
1122	0.138
1123	0.001
1124	0.000
1125	0.000
1126	0.000
1127	0.000
1128	0.000
1129	0.000
1130	0.041
1131	0.000
1132	0.000
1133	0.116
1134	0.000
1135	0.000
1136	0.036
1137	0.000
1138	0.000
1139	0.000
1140	0.000
1141	0.000
1142	0.113
1143	0.146
1144	0.140
1145	0.000
1146	0.189
1147	0.000
1148	0.651
1149	2.948
1150	1.569
1151	2.688
1152	0.579
1153	0.000
1154	0.000
1155	0.000
1156	0.000
1157	1.719
1158	0.746
1159	2.884
1160	2.715
1161	2.690
1162	2.464
1163	2.588
1164	0.355
1165	0.564
1166	0.179
1167	0.019
1168	0.443
1169	0.511
1170	3.292
1171	3.154
1172	0.231
1173	2.024
1174	1.006
1175	0.159
1176	1.094
1177	0.426
1178	1.369
1179	0.309
1180	0.251
1181	0.279
1182	2.570
1183	0.734
1184	0.184
1185	0.418
1186	0.473
1187	0.397
1188	1.351
1189	0.706
1190	0.981
1191	0.421
1192	0.534
1193	0.867
1194	0.005
1195	0.504
1196	0.323
1197	1.171
1198	1.212
1199	0.289
1200	0.227
1201	0.614
1202	0.358
1203	0.135
1204	0.000
1205	0.639
1206	0.040
1207	1.209
1208	0.000
1209	0.000
1210	0.557
1211	0.521
1212	0.159
1213	2.506
1214	0.000
1215	0.338
1216	0.010
1217	0.000
1218	0.000
1219	2.873
1220	0.005
1221	3.014
1222	0.000
1223	0.000
1224	0.559
1225	0.493
1226	0.232
1227	0.648
1228	0.435
1229	0.440
1230	0.544
1231	0.475
1232	0.003
1233	1.072
1234	1.082
1235	1.384
1236	0.001
1237	1.938
1238	0.000
1239	2.008
1240	1.152
1241	0.000
1242	1.090
1243	0.114
1244	0.382
1245	0.475
1246	0.251
1247	0.720
1248	1.093
1249	0.908
1250	1.352
1251	1.172
1252	0.993
1253	0.828
1254	2.930
1255	0.000
1256	0.923
1257	2.710
1258	2.749
1259	0.063
1260	0.681
1261	3.250
1262	2.921
1263	2.388
1264	0.000
1265	2.747
1266	0.398
1267	2.390
1268	2.742
1269	2.643
1270	3.242
1271	2.948
1272	1.265
1273	0.137
1274	0.679
1275	1.723
1276	0.297
1277	0.616
1278	3.547
1279	3.294
1280	2.646
1281	1.978
1282	2.106
1283	1.063
1284	0.722
1285	0.437
1286	0.241
1287	0.891
1288	0.000
1289	0.000
1290	0.000
1291	0.000
1292	0.000
1293	0.000
1294	0.000
1295	0.000
1296	1.664
1297	1.170
1298	0.000
1299	0.503
1300	0.003
1301	0.000
1302	2.377
1303	2.950
1304	2.678
1305	3.231
1306	3.347
1307	3.393
1308	1.288
1309	3.098
1310	3.010
1311	2.702
1312	3.557
1313	1.992
1314	0.433
1315	0.875
1316	0.000
1317	0.000
1318	0.899
1319	0.642
1320	1.315
1321	1.286
1322	1.215
1323	1.070
1324	1.178
1325	1.133
1326	1.117
1327	1.227
1328	0.417
1329	1.074
1330	1.132
1331	1.230
1332	1.213
1333	1.204
1334	1.220
1335	1.250
1336	1.250
1337	1.311
1338	1.208
1339	1.243
1340	1.179
1341	1.197
1342	1.175
1343	1.206
1344	1.217
1345	1.152
1346	1.319
1347	1.082
1348	1.112
1349	1.439
1350	1.427
1351	1.102
1352	0.843
1353	0.029
1354	0.000
1355	0.000
1356	0.001
1357	0.124
1358	2.898
1359	3.371
1360	3.126
1361	3.237
1362	3.559
1363	3.506
1364	3.207
1365	3.493
1366	3.481
1367	3.424
1368	3.185
1369	3.585
1370	3.255
1371	3.273
1372	3.039
1373	3.573
1374	1.293
1375	3.389
1376	2.522
1377	3.486
1378	2.788
1379	2.725
1380	2.927
1381	0.639
1382	3.394
1383	3.057
1384	3.476
1385	2.273
1386	2.714
1387	0.770
1388	2.297
1389	0.916
1390	2.250
1391	0.783
1392	2.791
1393	2.771
1394	2.129
1395	1.156
1396	1.643
1397	1.969
1398	1.422
1399	1.785
1400	2.513
1401	0.000
1402	0.000
1403	0.000
1404	1.701
1405	1.691
1406	2.213
1407	1.265
1408	0.000
1409	2.107
1410	1.751
1411	0.994
1412	2.517
1413	1.951
1414	3.298
1415	2.321
1416	1.094
1417	0.727
1418	0.517
1419	2.063
1420	2.477
1421	2.664
1422	2.352
1423	2.403
1424	2.433
1425	2.495
1426	1.463
1427	0.737
1428	2.138
1429	2.018
1430	1.929
1431	0.000
1432	2.112
1433	3.657
1434	2.811
1435	0.084
1436	3.708
1437	3.487
1438	3.492
1439	0.542
1440	3.028
1441	0.861
1442	1.385
1443	0.000
1444	2.994
1445	1.050
1446	0.719
1447	0.614
1448	1.721
1449	2.056
1450	3.448
1451	2.904
1452	0.000
1453	0.000
1454	2.254
1455	2.372
1456	2.328
1457	0.270
1458	2.295
1459	2.222
1460	1.539
1461	1.871
1462	3.291
1463	0.345
1464	2.255
1465	2.418
1466	1.987
1467	2.732
1468	0.000
1469	2.256
1470	2.067
1471	1.968
1472	3.639
1473	2.161
1474	1.245
1475	2.062
1476	0.935
1477	1.172
1478	2.461
1479	2.133
1480	2.642
1481	3.449
1482	0.000
1483	0.000
1484	0.351
1485	1.812
1486	1.763
1487	1.177
1488	1.301
1489	0.389
1490	3.583
1491	1.823
1492	1.822
1493	2.111
1494	1.926
1495	1.684
1496	0.782
1497	1.522
1498	3.402
1499	1.158
1500	1.256
1501	1.921
1502	1.289
1503	2.336
1504	3.709
1505	1.473
1506	1.499
1507	3.164
1508	3.653
1509	3.673
1510	2.726
1511	2.395
1512	2.818
1513	1.614
1514	3.478
1515	2.140
1516	3.501
1517	3.596
1518	3.123
1519	0.428
1520	1.692
1521	3.096
1522	3.603
1523	3.458
1524	1.063
1525	0.539
1526	0.388
1527	0.172
1528	0.247
1529	0.898
1530	3.261
1531	2.935
1532	3.250
1533	2.558
1534	3.416
1535	2.492
1536	3.527
1537	3.400
1538	3.420
1539	3.536
1540	3.722
1541	3.415
1542	0.000
1543	0.002
1544	3.434
1545	3.403
1546	3.599
1547	3.415
1548	3.170
1549	3.227
1550	3.384
1551	0.000
1552	3.341
1553	2.624
1554	3.686
1555	3.596
1556	3.340
1557	3.794
1558	0.000
1559	2.217
1560	2.709
1561	2.859
1562	0.246
1563	0.000
1564	0.285
1565	0.000
1566	2.916
1567	0.000
1568	0.099
1569	0.000
1570	0.000
1571	3.484
1572	1.270
1573	1.532
1574	2.315
1575	1.703
1576	2.840
1577	3.784
1578	0.019
1579	0.000
1580	0.000
1581	0.000
1582	0.000
1583	0.202
1584	0.000
1585	0.003
1586	0.489
1587	0.000
1588	0.000
1589	0.000
1590	0.015
1591	0.779
1592	0.000
1593	0.896
1594	0.995
1595	1.001
1596	1.078
1597	3.382
1598	0.919
1599	0.954
1600	0.838
1601	1.044
1602	0.937
1603	0.000
1604	0.817
1605	1.098
1606	0.000
1607	0.871
1608	0.478
1609	1.117
1610	0.472
1611	0.651
1612	0.467
1613	0.585
1614	0.000
1615	0.000
1616	0.000
1617	1.182
1618	1.196
1619	1.192
1620	1.172
1621	1.209
1622	1.145
1623	1.305
1624	1.343
1625	1.293
1626	1.187
1627	1.175
1628	1.251
1629	1.403
1630	1.535
1631	0.000
1632	0.001
1633	0.000
1634	0.000
1635	3.096
1636	0.000
1637	3.213
1638	3.084
1639	2.966
1640	3.419
1641	2.981
1642	1.503
1643	3.612
1644	0.819
1645	0.000
1646	0.198
1647	0.051
1648	3.084
1649	0.001
1650	0.186
1651	3.205
1652	0.004
1653	0.000
1654	3.710
1655	2.186
1656	1.752
1657	0.133
1658	0.571
1659	1.746
1660	1.229
1661	3.426
1662	3.708
1663	0.788
1664	0.078
1665	0.234
1666	0.489
1667	0.810
1668	1.024
1669	3.376
1670	3.061
1671	2.933
1672	2.812
1673	3.448
1674	3.447
1675	3.556
1676	0.670
1677	2.766
1678	2.416
1679	2.694
1680	0.000
1681	0.000
1682	0.000
1683	0.000
1684	0.000
1685	0.000
1686	0.001
1687	0.000
1688	0.000
1689	1.364
1690	1.049
1691	0.004
1692	0.806
1693	1.021
1694	0.386
1695	0.745
1696	0.291
1697	0.000
1698	0.618
1699	0.877
1700	0.032
1701	0.608
1702	0.569
1703	0.003
1704	0.165
1705	0.003
1706	0.003
1707	1.337
1708	0.000
1709	0.000
1710	1.013
1711	1.116
1712	0.952
1713	1.320
1714	0.527
1715	0.676
1716	0.306
1717	1.572
1718	2.174
1719	0.000
1720	1.513
1721	0.000
1722	1.998
1723	1.262
1724	0.000
1725	0.002
1726	2.031
1727	1.282
1728	1.754
1729	0.740
1730	1.789
1731	2.089
1732	2.196
1733	1.797
1734	2.941
1735	2.131
1736	2.921
1737	2.356
1738	1.680
1739	1.039
1740	1.292
1741	1.599
1742	0.663
1743	1.428
1744	1.270
1745	1.851
1746	1.275
1747	1.952
1748	1.705
1749	0.541
1750	1.653
1751	0.728
1752	2.844
1753	1.473
1754	2.204
1755	1.426
1756	2.643
1757	2.285
1758	3.625
1759	3.561
1760	0.000
1761	2.400
1762	3.507
1763	0.812
1764	0.000
1765	0.000
1766	0.003
1767	0.000
1768	0.003
1769	0.958
1770	1.287
1771	0.730
1772	0.649
1773	0.001
1774	0.001
1775	0.484
1776	0.507
1777	0.851
1778	0.329
1779	0.346
1780	1.201
1781	1.368
1782	1.057
1783	1.667
1784	0.000
1785	0.000
1786	3.034
1787	0.383
1788	3.276
1789	1.372
1790	3.181
1791	0.000
1792	0.311
1793	0.291
1794	0.000
1795	0.000
1796	0.000
1797	3.625
1798	0.004
1799	0.000
1800	3.466
1801	3.193
1802	0.317
1803	0.353
1804	0.545
1805	0.406
1806	0.000
1807	0.292
1808	0.154
1809	0.220
1810	0.021
1811	0.538
1812	1.187
1813	1.299
1814	3.425
1815	3.397
1816	3.297
1817	0.000
1818	3.449
1819	3.258
1820	3.459
1821	3.378
1822	3.221
1823	3.374
1824	3.397
1825	0.000
1826	0.219
1827	0.000
1828	0.000
1829	0.467
1830	0.764
1831	1.744
1832	3.649
1833	2.959
1834	2.534
1835	0.885
1836	0.352
1837	1.955
1838	2.138
1839	1.235
1840	2.654
1841	1.634
1842	2.029
1843	0.713
1844	0.506
1845	1.605
1846	0.595
1847	1.991
1848	2.884
1849	0.934
1850	0.846
1851	1.042
1852	0.844
1853	0.000
1854	1.091
1855	1.107
1856	1.219
1857	1.299
1858	1.092
1859	0.848
1860	0.001
1861	0.000
1862	0.000
1863	0.291
1864	1.203
1865	1.192
1866	1.147
1867	1.210
1868	1.208
1869	1.168
1870	1.400
1871	1.487
1872	1.433
1873	1.248
1874	1.599
1875	0.000
1876	3.310
1877	3.383
1878	3.560
1879	3.543
1880	3.564
1881	3.509
1882	3.496
1883	0.000
1884	3.468
1885	0.668
1886	0.158
1887	0.000
1888	0.000
1889	0.000
1890	3.680
1891	3.447
1892	3.613
1893	3.479
1894	0.149
1895	0.226
1896	0.396
1897	0.150
1898	0.430
1899	0.430
1900	0.183
1901	0.371
1902	0.859
1903	0.461
1904	0.000
1905	0.178
1906	0.000
1907	0.000
1908	0.281
1909	0.069
1910	0.000
1911	0.000
1912	0.224
1913	2.588
1914	1.365
1915	0.322
1916	0.435
1917	0.486
1918	0.265
1919	0.972
1920	0.005
1921	0.295
1922	0.242
1923	0.269
1924	0.322
1925	2.464
1926	3.137
1927	0.229
1928	0.203
1929	0.939
1930	0.148
1931	0.229
1932	0.000
1933	0.076
1934	0.538
1935	0.214
1936	1.223
1937	0.109
1938	0.080
1939	0.157
1940	0.366
1941	0.000
1942	0.711
1943	0.406
1944	0.147
1945	0.527
1946	2.293
1947	0.559
1948	0.282
1949	0.453
1950	0.651
1951	0.308
1952	2.117
1953	1.828
1954	0.186
1955	0.356
1956	0.079
1957	0.003
1958	3.612
1959	3.288
1960	0.000
1961	0.000
1962	3.357
1963	2.467
1964	1.743
1965	0.000
1966	0.542
1967	0.253
1968	0.028
1969	0.166
1970	0.000
1971	0.000
1972	0.001
1973	2.004
1974	3.405
1975	2.260
1976	1.424
1977	0.002
1978	1.319
1979	1.239
1980	1.589
1981	1.513
1982	0.873
1983	0.666
1984	0.416
1985	0.936
1986	1.048
1987	1.107
1988	1.195
1989	1.157
1990	0.947
1991	0.000
1992	0.000
1993	1.075
1994	1.286
1995	0.965
1996	0.992
1997	0.998
1998	1.252
1999	0.895
2000	0.480
2001	1.180
2002	1.174
2003	1.232
2004	1.184
2005	0.627
2006	0.464
2007	1.396
2008	0.000
2009	0.000
2010	0.000
2011	0.902
2012	1.204
2013	1.127
2014	1.137
2015	1.122
2016	0.000
2017	0.000
2018	1.085
2019	1.141
2020	1.282
2021	0.680
2022	0.000
2023	0.159
2024	0.686
2025	0.828
2026	0.707
2027	0.772
2028	0.935
2029	1.245
2030	1.142
2031	1.558
2032	1.486
2033	1.490
2034	1.261
2035	1.586
2036	1.575
2037	1.590
2038	1.637
2039	1.711
2040	1.477
2041	1.551
2042	1.284
2043	1.281
2044	1.101
2045	1.060
2046	0.927
2047	0.898
2048	1.104
2049	0.865
2050	0.000
2051	0.130
2052	0.000
2053	3.428
2054	3.543
2055	3.145
2056	3.329
2057	3.564
2058	3.412
2059	0.000
2060	1.150
2061	0.000
2062	0.725
2063	0.000
2064	3.606
2065	3.732
2066	3.338
2067	3.214
2068	0.739
2069	1.480
2070	3.771
2071	3.498
2072	3.604
2073	3.209
2074	3.766
2075	3.784
2076	3.669
2077	3.363
2078	3.420
2079	2.499
2080	0.000
2081	3.499
2082	3.196
2083	3.572
2084	3.704
2085	2.350
2086	3.698
2087	0.000
2088	0.000
2089	0.000
2090	0.000
2091	1.359
2092	0.455
2093	0.374
2094	0.351
2095	0.482
2096	0.389
2097	0.420
2098	0.322
2099	0.331
2100	0.199
2101	0.257
2102	0.102
2103	0.007
2104	0.000
2105	0.000
2106	0.000
2107	0.000
2108	0.000
2109	0.000
2110	1.019
2111	3.225
2112	3.614
2113	1.918
2114	0.505
2115	2.274
2116	0.624
2117	1.666
2118	1.161
2119	1.889
2120	1.529
2121	2.181
2122	1.871
2123	2.022
2124	2.094
2125	1.061
2126	0.900
2127	0.998
2128	1.286
2129	0.861
2130	1.648
2131	0.000
2132	1.150
2133	0.737
2134	0.234
2135	0.865
2136	1.577
2137	1.444
2138	0.452
2139	3.355
2140	0.000
2141	2.466
2142	0.000
